t,dt,distance_ft,distance_to_runway_ft,cross_track_ft,terrain_type,terrain_elev_ft,h_agl_ft,h_sl_ft,vc_kts,vs_fpm,roll_deg,pitch_deg,yaw_deg,wow,runway_heading_deg,cmd_throttle,cmd_elevator,cmd_aileron,cmd_rudder,cmd_flaps,phase,mode,note,suggestion,alerts,throttle,elevator,aileron,rudder,flaps,target_td_past_threshold_ft,distance_to_td_ft
0.0,0.016666666666666666,0.0,2200.0,0.0,valley,0.0,120.0,120.0,72.00000000000111,-249.99881141522067,-0.13919080792375008,1.198185318768672,360.0,False,0.0,0.0,0.0,0.0,0.0,0.0,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.22802147256355734,0.025688813774127846,0.006681158780340004,0.0005289250701102503,0.12,120.0,2080.0
0.016666666666666666,0.016666666666666666,2.0249289734051947,2197.975071026595,0.0,valley,0.0,119.9305714443326,119.9305714443326,72.0000704998379,-249.99732891590634,-0.1391908086685575,1.1981909082129325,359.9999999999844,False,0.0,0.22802147256355734,0.025688813774127846,0.006681158780340004,0.0005289250701102503,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.22801402174000956,0.025715173690581614,0.006681158816359898,0.0005289250731741449,0.12,120.0,2077.975071026595
0.03333333333333333,0.016666666666666666,4.049859925417119,2195.950140074583,-5.504505880511188e-13,valley,0.0,119.86111515760422,119.86111515760422,72.00000085525588,-249.8727338911135,-0.13919077297794397,1.1981965003957278,359.9999999999622,False,0.0,0.22801402174000956,0.025715173690581614,0.006681158816359898,0.0005289250731741449,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.2280082576224136,0.025737597910384914,0.006681157103597151,0.0005289249378837506,0.12,120.0,2075.950140074583
0.05,0.016666666666666666,6.074788914610206,2193.92521108539,-1.886396888169543e-12,valley,0.0,119.79173761606216,119.79173761606216,71.99982844956328,-249.67733207046984,-0.1346945909310014,1.1982156065098102,4.8506436624188315e-05,False,0.0,0.2280082576224136,0.025737597910384914,0.006681157103597151,0.0005289249378837506,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.22800371248252702,0.02575783044384926,0.006464502173472256,0.0005111118489903289,0.12,120.0,2073.92521108539
0.06666666666666667,0.016666666666666666,8.099713040940163,2191.90028695906,1.7142928598710322e-06,valley,0.0,119.7224181368947,119.7224181368947,71.99954940048862,-249.4126914969379,-0.1232319363110226,1.1982621264155284,0.00016194542598409702,False,0.0,0.22800371248252702,0.02575783044384926,0.006464502173472256,0.0005111118489903289,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.22800043665787117,0.02577590718852367,0.0059123262973623525,0.00046585046229926454,0.12,120.0,2071.90028695906
0.08333333333333333,0.016666666666666666,10.124629284902223,2189.8753707150977,7.437679931256311e-06,valley,0.0,119.65318160131574,119.65318160131574,71.99915995910216,-249.08235150040173,-0.10522061371115751,1.198329787711574,0.0003222942102454416,False,0.0,0.22800043665787117,0.02577590718852367,0.0059123262973623525,0.00046585046229926454,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.22799847068546847,0.025791959812068867,0.005044984513318849,0.00039499648126878567,0.12,120.0,2069.8753707150977
0.09999999999999999,0.016666666666666666,12.149534526191674,2187.8504654738085,1.882796454045315e-05,valley,0.0,119.5840455442667,119.5840455442667,71.99865627262236,-248.68967911513158,-0.08105464057924572,1.1984142619167737,0.0005129581797035657,False,0.0,0.22799847068546847,0.025791959812068867,0.005044984513318849,0.00039499648126878567,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.2279978576718431,0.02580610920187581,0.0038816684562287223,0.00030029443354103976,0.12,120.0,2067.8504654738085
0.11666666666666665,0.016666666666666666,14.174425539346064,2185.825574460654,3.6956427352530726e-05,valley,0.0,119.51502683386207,119.51502683386207,71.99803478170566,-248.23787239534505,-0.0511055612032016,1.1985133514794335,0.0007187197080211538,False,0.0,0.2279978576718431,0.02580610920187581,0.0038816684562287223,0.00030029443354103976,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.2279986373232842,0.025818470313576147,0.002440470070347779,0.00018338338052449623,0.12,120.0,2065.825574460654
0.13333333333333333,0.016666666666666666,16.199299000422652,2183.800700999577,6.235649128488877e-05,valley,0.0,119.44614146277308,119.44614146277308,71.99728888482326,-247.7299708352046,-0.015723784996837676,1.1986267730443267,0.0009256836194939129,False,0.0,0.2279986373232842,0.025818470313576147,0.002440470070347779,0.00018338338052449623,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.2280008860108126,0.025829152919937447,0.0007384465557451862,4.580277220428958e-05,0.12,120.0,2063.800700999577
0.15,0.016666666666666666,18.22415140002472,2181.7758485999752,9.507046627662546e-05,valley,0.0,119.3774046190083,119.3774046190083,71.99641451090953,-247.16886105353777,0.02476016190436216,1.1987563087742437,0.0011211965122620005,False,0.0,0.2280008860108126,0.025829152919937447,0.0007384465557451862,4.580277220428958e-05,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.22800464988647998,0.025838260894923852,-0.0012083183853793989,-0.00011100163338678284,0.12,120.0,2061.7758485999752
0.16666666666666666,0.016666666666666666,20.248979112940724,2179.7510208870594,0.0001346934505313316,valley,3.2706509777302854e-09,119.3088306863682,119.30883068963885,71.99540785281543,-246.55726787313063,0.07003445863296369,1.1989054561527475,0.0012938140151175605,False,0.0,0.22800464988647998,0.025838260894923852,-0.0012083183853793989,-0.00011100163338678284,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.22800997208118876,0.025845892314478494,-0.003384657649126039,-0.00028567284648255674,0.12,120.0,2059.7510208870594
0.18333333333333332,0.016666666666666666,22.273778404297254,2177.7262215957026,0.00018041608006875477,valley,0.0,119.24043334648013,119.24043334648013,71.99426484851136,-245.89775682847036,0.11980488664310503,1.1990791705485857,0.0014332636783947255,False,0.0,0.22800997208118876,0.025845892314478494,-0.003384657649126039,-0.00028567284648255674,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.22801689891183372,0.025852139697414036,-0.005776267352416033,-0.00047693794049978876,0.12,120.0,2057.7262215957026
0.19999999999999998,0.016666666666666666,24.29854542131081,2175.701454578689,0.000231065971684801,valley,3.27065097773027e-09,119.17222556144759,119.17222556471825,71.99297982637216,-245.1927396981178,0.17379379584718882,1.1992836743354232,0.0015304029897169806,False,0.0,0.22801689891183372,0.025852139697414036,-0.005776267352416033,-0.00047693794049978876,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.22802549614108308,0.025857090398823564,-0.008369656680991459,-0.0006836035350367569,0.12,120.0,2055.701454578689
0.21666666666666665,0.016666666666666666,26.323276147079568,2173.6767238529205,0.0002851476855920595,valley,0.0,119.10421965643764,119.10421965643764,71.99154984562627,-244.44446945701367,0.23173913407203975,1.199526212665516,0.001577162827452275,False,0.0,0.22802549614108308,0.025857090398823564,-0.008369656680991459,-0.0006836035350367569,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.2280357968775586,0.025860825768205073,-0.011152100518007125,-0.0009045512995711273,0.12,120.0,2053.6767238529205
0.2333333333333333,0.016666666666666666,28.34796647662507,2171.652033523375,0.0003408806968469091,valley,-3.2706509777302597e-09,119.03642734467223,119.03642734140158,71.9899714375082,-243.65504798079127,0.2933935369087774,1.1998149762754327,0.0015665326038350675,False,0.0,0.2280357968775586,0.025860825768205073,-0.011152100518007125,-0.0009045512995711273,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.22804784067678982,0.02586342196986644,-0.01411159568236045,-0.001138734310007727,0.12,120.0,2051.652033523375
0.24999999999999997,0.016666666666666666,30.37261220133719,2169.6273877986628,0.00039623684289353845,valley,0.0,118.96885978803039,118.96885978803039,71.98824125883709,-242.82643618226078,0.3585234736153393,1.2001589547121168,0.001492526347542407,False,0.0,0.22804784067678982,0.02586342196986644,-0.01411159568236045,-0.001138734310007727,0.12,approach,normal,approach guidance tracking,检测到侧偏后立即修正，并沿目标接地点下滑,,0.22806166568751057,0.02586495023872502,-0.017236819525667708,-0.001385173331794319,0.12,120.0,2049.6273877986628
